r,g,b,RGB,Spanish_Judgment_id,Spanish,Country,EN_ES,Russian_Judgment_id,Russian,Country,EN_RU,Portuguese_Judgment_id,Portuguese,Country,EN_PT,German_Judgment_id,German,Country,EN_DE,French_Judgment_id,French,Country,EN_FR,Chinese_Judgment_id,Chinese,Country,EN_ZH,Italian_Judgment_id,Italian,Country,EN_IT,Korean_Judgment_id,Korean,Country,EN_KO,Japanese_Judgment_id,Japanese,country,EN_JA,name,short_name,med_name,cx,cy
153,213,113,153213113,522106279,verde,ARG,Green,522445965,зеленаый светлый,UKR,Green Light,522568767,verde claro,PRT,Green,522505741,Grün,DEU,Green,522401625,vert claire,FRA,Light Green,522180487,石灰,IDN,Lime,522260726,verde,ITA,Green,540666414,옅은녹색,KOR,Pale green,543567567,薄緑,JPN,Light green,Light Sea Green,Green,Sea Foam Green,284.6249129,458.1033779
153,249,109,153249109,522093969,verde pastel,MEX,Pastel Green,522452121,светло-салатовый,RUS,Light-Green,522318042,verde,BRA,Green,522088957,hellgrün,DEU,Lime,522396198,vert claire,FRA,Light Green,522175762,淡绿色,CHN,Light Green,522570722,verde,ITA,Green,556729208,녹색,KOR,Green,540606883,緑,JPN,Green,Faded Neon Green,Lime,Light Sea Foam,260.1281011,521.6877311
154,106,246,154106246,522075603,color violeta claro,ARG,Light Violet,522559252,фиолетовый,UKR,Violet,556637646,verde,BRA,Green,522380414,lila,DEU,Purple,556932249,parme (violet parme=,FRA,Violet (Purple = Purple,522336328,粉红色,IDN,Pink,556690242,viola,ITA,Violet,537556900,연한 자주색,KOR,Light purple,556707840,紫,JPN,Purple,Loving Lavender,Orchid,Light Purple,271.6702935,83.47998732
155,115,236,155115236,522109641,morado,MEX,Purple,522397818,бледно сиреневый,RUS,Pale Lilac,522164582,pink,BRA,Violet,522166031,hellviolett,DEU,Light Purple,522420007,violet claire,FRA,Bright Purple,522197167,淺紫色,IDN,Light Purple,556815055,viola,ITA,Violet,535750881,연보라색,KOR,Lilac,532041779,薄むらさき,JPN,Thin purple,Vibrant Violet,Lilac,Easter Purple,275.4025454,98.80954315
155,228,102,155228102,522061166,guisado verde,DOM,Green Stew,522779951,зеленый,UKR,Green,522132400,verde,PRT,Green,522327164,hellgrün,DEU,Lime,522324842,vert amande,FRA,Almond Green,522152174,浅绿,IDN,Light Green,556761839,verde,ITA,Green,556886350,연두색,KOR,Green,544152357,薄緑,JPN,Light green,Neon Olive Green,Green,Peridot Green,288.8167988,498.5702044
156,110,217,156110217,522102648,morado,DOM,Purple,522357526,Фиолетовый,RUS,Violet,556641281,verde,BRA,Green,522425538,helles violett,DEU,Bright Purple,522773872,violet,FRA,Purple,522366387,紫色,IDN,Purple,556675428,viola,ITA,Violet,556691205,연한 보라색,KOR,Light purple,533792620,紫,JPN,Purple,Blueviolet Purple,Lilac,Light Purple,296.947821,102.7062443
156,128,254,156128254,522191809,violeta claro,PRI,Light Violet,556665331,бледно сиреневый,UKR,Pale Lilac,522110187,azul,PRT,Purple,522373478,hellviolett,DEU,Light Purple,526807765,violet clair,VEN,Light Purple,556656493,亮紫色,TWN,Bright Purple,522491582,violetto,ITA,Purple,540645160,옅은보라색,KOR,Pale purple,536665181,紫,JPN,Purple,Medium Lavender,Purple,Bold Lavendar,229.7187013,80.87651692
156,131,246,156131246,522060923,violeta,ARG,Violet,522636263,светло фиолетовый,BLR,Light Purple,556658363,verde,BRA,Green,522565149,Flieder,DEU,Lilac,523840919,violet clair,FRA,Light Purple,522435994,紫色,IDN,Purple,522481207,violetto,ITA,Purple,534790317,보라색,KOR,Purple,523992381,薄めた紫色,JPN,Diluted purple,Light Cyan Blue,Purple,Pastel Purple,234.4737783,87.01626705
158,101,199,158101199,522106008,violeta,COL,Violet,522742178,бледно-фиолетовый,BLR,Pale Violet,556737768,v,PRT,V.,522440670,Lila,DEU,Purple,523830261,violet,FRA,Purple,522236309,紫色,IDN,Purple,556824556,viola,ITA,Violet,531939907,보라색,KOR,Purple,544395203,パンジー・パープル,JPN,Purple Pansy,Light Neon Purple,Purple,Light Purple,347.1083565,138.6006483
159,254,135,159254135,522060924,verde,ARG,Green,522368098,Зелёный,RUS,Green,556672738,verde,BRA,Green,522186424,hellgrün,DEU,Lime,522400586,vert claire,FRA,Light Green,556670907,绿色,MYS,Green,522500900,verde acqua,ITA,Light Green,536960653,연두색,KOR,Green,539884121,黄緑,JPN,Yellow-green,Matte Lime Green,Green,Light Green,238.8021566,523.2364353
161,101,215,161101215,522120562,VIOLETA,DOM,Violet,522461398,фиолетовый,RUS,Violet,556655246,verde,BRA,Green,522247783,Flieder,DEU,Lilac,527490557,violet,VEN,Purple,522187409,紫色,HKG,Purple,556688563,violet,ITA,Violet,557364565,연보라색,KOR,Lilac,546915493,薄紫,JPN,Pale purple,Jelly Bean Purple,Lilac,Skye Lavender,339.8987855,108.184214
161,224,120,161224120,522095392,verde,PRI,Green,522870445,бледно-зеленый,UKR,Pale Green,556777109,verde,PRT,Green,522484744,grün,DEU,Green,523848732,VERT,FRA,Green,522141072,柳色,MYS,Green Is The Willow,556752600,verde chiaro,ITA,Light Green,524781238,밝은 녹색,KOR,Bright green,535634495,淡い黄緑,JPN,Pale yellow-green,Minty Green Light,Olive,Bright Green,294.5796337,475.3236406
162,226,108,162226108,522073874,verde,ARG,Green,522628101,зел,UKR,Green,556680765,verde,BRA,Green,522201555,hellgrün,DEU,Lime,522791760,vert,FRA,Green,522311193,浅粉绿色,HKG,Pale Green,556691390,verde,ITA,Green,542515005,옅은 연두색,KOR,Pale green,543480859,うすい抹茶色,JPN,Color pale green tea,Pale Olive Green,Sage,Light Green,295.4881981,496.8237677
164,223,104,164223104,522083145,verde claro,PRI,Light Green,522628102,зел,UKR,Green,522241050,Q,BRA,Apple Green,522655075,helles grün,DEU,Bright Green,525540055,vert anis,FRA,Lime Green,522104586,綠色,TWN,Green,556665568,verde,ITA,Green,539668002,연두색,KOR,Green,535633847,緑,JPN,Green,Light Lime Green,Sage,Medium Green,306.8148374,492.6266249
165,225,117,165225117,522126551,verde,MEX,Green,522861787,зеленый,UKR,Green,556774484,verde,PRT,Green,522325788,hellgrün,DEU,Lime,522425814,vert claire,FRA,Light Green:,522072687,綠色,HKG,Green,556780526,verdino,ITA,Light Green,536986793,라임,KOR,Lime,546044170,かすってるみどり,JPN,That grazed green,Good Time Green,Green,Light Green,290.0911385,491.947034
166,123,243,166123243,522099940,morado claro,DOM,Light Purple,522845884,светло-сиреневый,UKR,Pale Lilac,556681859,verde,BRA,Green,522326814,hellviolett,DEU,Light Purple,522941714,mauve trés clair,FRA,Very Light Purple,522183777,紫色,HKG,Purple,556884842,viola,ITA,Violet,537064836,연보라,KOR,Purple,549038419,紫,JPN,Purple,Light Royal Purple,Purple,Easter Purple,279.171931,78.95719528
166,232,108,166232108,522087052,verde,DOM,Green,522358628,светло-зеленый,UKR,Light Green,522120337,verde,BRA,Light Ochre,522536649,hell grün,DEU,Lime,526579342,vert,CHE,Green,522141770,緑,MYS,Green,522512005,verde pallido,ITA,Green White,540531424,연한 연두색,KOR,Green light,536669099,緑,JPN,Green,Spring Meadow Green,Green,Peridot Green,295.169092,503.3068483
166,234,117,166234117,522094488,verde pastel,MEX,Pastel Green,522454933,светло-зеленый,RUS,Light Green,556645895,verde,BRA,Green,522149289,matt grün,DEU,Matt Green,522419028,vert claire,FRA,Light Green:,522132165,綠色,TWN,Green,556769380,verde,ITA,Green,556727158,녹색,KOR,Green,540619180,黄緑,JPN,Yellow-green,Lightest Olive Green,Green,Green Light,279.195183,498.4588609
169,123,245,169123245,522099424,lavanda,PRI,Lavender,556636973,светло-фиолетовый,RUS,Light Purple,556770164,verde,PRT,Green,522425825,Lila,DEU,Purple,522330672,mauve,FRA,Mauve,522147467,中紫紅,IDN,In Purple,556761259,viola chiaro,ITA,Light Purple,556654269,연보라,KOR,Purple,548233334,紫,JPN,Purple,Calming Lavendar,Purple,Easter Purple,279.4160979,73.1759291
170,107,206,170107206,522063795,violeta claro,ARG,Light Violet,522353684,Фиолетовый,RUS,Purple,522120720,roxo,PRT,Purple,522199883,lila,DEU,Purple,522585752,violet,FRA,Purple,522213738,淺紫色,HKG,Light Purple,556693622,viola,ITA,Violet,537016843,보라색,KOR,Purple,544100598,紫,JPN,Purple,Country Purple,Purple,Dark Lavender,333.9614306,136.1318098
174,125,245,174125245,522079154,lila,ARG,Lilac,522603300,Фиолетовый,RUS,Violet,556792377,verde claro,PRT,Light Green,522396307,pastelllila,DEU,Pastel Purple,523813283,Violet,FRA,- Purple,522305566,淺紫色,TWN,Light Purple,556780865,viola,ITA,Violet,536533987,보라색,KOR,Purple,544152748,薄紫,JPN,Pale purple,Nail Polish Purple,Purple,Easter Purple,288.5338362,71.32730631
175,187,100,175187100,556669828,verde,MEX,Green,522773211,Зеленый,BLR,Green,522195444,Castanho,PRT,Green,522515445,braun-grün,DEU,Brown-Green,556828357,vert pale,FRA,Pale Green,556659728,绿色,MYS,Green,556768050,verde ombra leggero,ITA,Green Light Shade,560229772,연녹색,KOR,Pale green,556926502,ダークシーグリーン,JPN,Dark Green Sea,Dark Olive Green,Leaf Green,Greenish Tan,363.5745624,402.7371513
176,232,101,176232101,522166183,verde canario,ARG,Green Canary,522516528,салатный,RUS,Light Green,522156857,Verde,BRA,Olive-Green Light,522359163,hellgrün,DEU,Lime,522807820,vert,FRA,Green,556677893,草綠色,TWN,Grass Green,556703848,verde,ITA,Green,536962737,연두색,KOR,Green,527643662,アップル・グリーン,JPN,Green Apple,Perry-Winkle Green,Kiwi,Gentle Spring,334.4263706,488.1040146
176,243,115,176243115,522114844,VERDE MANZANA,DOM,Green Apple,523031008,светло-зеленый,RUS,Light Green,522131304,verde,BRA,Green Earth,522171360,Grüngelb,DEU,Green Yellow,525099021,vert anis,FRA,Lime Green,522266943,黄绿色,CHN,Yellow-Green,522467380,verde,ITA,Green,556722906,녹색,KOR,Green,545374414,緑,JPN,Green,Bright Grass Green,Green,Bright Green,297.99643,523.1777718
178,223,117,178223117,522108701,verde,MEX,Green,522445326,салатовый,RUS,Green,556754783,v,PRT,V.,522281658,hellgrün,DEU,Lime,527335869,vert pale,CHE,Pale Green,522281651,蔥綠,IDN,Light Green,522409233,j,ITA,Green,556736639,녹색,KOR,Green,546062902,薄い緑,JPN,Pale green,Really Pale Green,Green,Green-Yellow,314.8315643,476.4934011
179,113,242,179113242,522071722,violeta,ARG,Violet,522525785,сиреневый,UKR,Lilac,556641189,verde,BRA,Green,522417753,Lila,DEU,Purple,522838003,violet,FRA,Violet,522202931,紫色,IDN,Purple,522465025,viola,ITA,Purple,533449143,보라색,KOR,Purple,540605284,紫,JPN,Purple,Artificial Grape Purple,Blue,Heavy Lavender,323.9672591,85.04793074
179,117,241,179117241,522070764,violeta,ARG,Violet,522621498,бледно-фиолетовый,UKR,Pale Violet,556660142,verde,BRA,Green,522172525,hellviolett,DEU,Light Purple,556878149,purple,FRA,Purple,522244530,紫色,IDN,Purple,522595598,violetto,ITA,Purple,533448249,보라색,KOR,Purple,556687604,ライラック色,JPN,Lilac,Lavandar Purple,Pink,Easter Purple,316.194189,76.25995935
179,223,112,179223112,522083201,verde pastel,COL,Pastel Green,522349741,светло-зеленый,UKR,Light Green,556782974,verde,PRT,Green,522409708,grün,DEU,Green,522796155,vert,FRA,Green,522157048,蔥綠,IDN,Light Green,522559901,verde,ITA,Green,530802753,연두색,KOR,Green,536664958,黄緑,JPN,Yellow-green,Lima Bean Green,Lime,Light Green,328.6442512,466.8797574
180,109,255,180109255,522070136,violeta,ARG,Violet,522427873,лиловый,RUS,Violet,556677686,verde,BRA,Green,522329751,Helllila,DEU,Light Purple,523229273,violet clair,FRA,Light Purple,522218645,紫色,IDN,Purple,522600784,viola,ITA,Purple,535751174,연보라,KOR,Purple,539891149,紫,JPN,Purple,Pinkish Purple,Lilac,Bright Purple,299.6872051,69.09282525
182,126,254,182126254,522072931,morado  clarificado,COL,Purple Clarified,522757856,фиолетовый,RUS,Violet,522115142,roxo,PRT,Light Blue,522297979,helllila,DEU,Light Purple,523204309,mauve clair,FRA,Light Purple,522305591,紫色,CHN,Purple,522778442,viola chiaro,ITA,Purple,537205606,밝은보라색,KOR,Bright purple,536665945,紫,JPN,Purple,Light Lavendar,Lilac,Light Purple,293.9863893,69.03381403
183,245,105,183245105,522094447,verde,MEX,Green,522696560,бледно салатный,UKR,Pale Salad,522534722,verde,PRT,Green,522348799,hellgrün,DEU,Lime,523221349,vert pistache clair,FRA,Pistachio Green Light,522185606,绿色,IDN,Green,522572838,Verde limone acerbo,ITA,Green,539673429,연두색,KOR,Green,545480880,薄い緑,JPN,Pale green,Light Bright Green,Lime,Summer Green,324.0251242,520.1792975
184,101,237,184101237,522075885,Lila,DOM,Lilac,523115985,фиолетовый,RUS,Violet,522196313,violeta,BRA,Purple,522189709,hellviolett,DEU,Light Purple,524374831,violet,FRA,Purple,522123176,淺紫色,TWN,Light Purple,556706216,viola,ITA,Violet,541186881,연보라색,KOR,Lilac,523575362,ピンクバイオレット,KOR,Pink Violet,Light Baby Purple,Purple,Light Purple,337.2126818,92.30595378
184,191,102,184191102,522166356,Gris verdoso,MEX,Greenish Gray,522821242,зелено-желтый,UKR,Green-Yellow,522148454,Beje,PRT,Eggplant,522312438,olivgrün,DEU,Olive,527667594,beig,VEN,Fawn,556672825,军绿色,MYS,Army Green,556717559,verdino,ITA,Light Green,560102370,밝은 녹색,KOR,Bright green,561426241,リーフモス,JPN,Rifumosu,Brown-Tan Gold,Gold,Greyish Green,372.0557942,397.5416599
186,121,246,186121246,522068391,violeta,MEX,Violet,522562322,Фиолетовый,RUS,Violet,556816702,verde claro,PRT,Light Green,522308254,lila,DEU,Purple,522572748,violet clair,FRA,Light Purple,522368704,紫色,IDN,Purple,556699629,lilla,ITA,Lilac,535369351,연보라색,KOR,Lilac,557584807,薄い紫,JPN,Pale purple,Radical Purple,Lilac,Easter Purple,322.3281297,77.3553714
186,246,101,186246101,522101792,verde agua,ECU,Green Water,522929389,жёлто-зелёный,UKR,Yellow-Green,522126450,verde,BRA,Green,522335666,hellgrün,DEU,Lime,522987406,vert pistache clair,FRA,Pistachio Green Light,522176006,浅粉绿色,HKG,Pale Green,556848956,verde acido,ITA,Acid Green,540646857,옅은녹색,KOR,Pale green,545377201,黄緑,JPN,Yellow-green,Bright Green-Yellow,Lime,Summer Green,333.7163429,511.0433019
188,113,230,188113230,522081388,Lila,DOM,Lilac,523028251,сиреневый,RUS,Lilac,522135510,roxo,PRT,Purple,522455715,lila,AUT,Purple,523076574,violet clair,FRA,Light Purple,522180846,紫色,IDN,Purple,556683688,viola,ITA,Violet,536078377,연보라,KOR,Purple,538620509,紫,JPN,Purple,Dark Purple Lilac,Lilac,Light Purple,348.9301116,103.6632037
190,101,167,190101167,522114627,violeta claro,COL,Light Violet,522337458,Фиолетовый лёгкий,RUS,Violet Light,556799457,verde claro,PRT,Light Green,522305933,hellviolett,DEU,Light Purple,523437378,ROSADO,VEN,Rosado,522161908,紫色,HKG,Purple,522564658,viola chiaro,ITA,Purple,556662287,흐린분홍,KOR,Dull pink,548600949,薄紫,JPN,Pale purple,Pretty In Pink,Rose,Light Violet,414.410324,202.825576
190,121,225,190121225,556627443,púrpura,MEX,Purple,522444801,фиолетовый,UKR,Purple,556795367,verde claro,PRT,Light Green,522448543,lila,DEU,Purple,523876919,violet,FRA,Purple,522144148,紫色,TWN,Purple,522764578,violet,ITA,Purple,557275442,보라색,KOR,Purple,538620966,紫,JPN,Purple,Light Lavender,Purple,Light Purple,332.057484,117.5484399
191,112,248,191112248,522066918,lila,ARG,Lilac,522361021,Фиолетовый,RUS,Violet,556745584,v,PRT,V.,522519043,zartviolett,DEU,Delicate Violet,556828358,violet,FRA,Purple,522273389,浅紫色,CHN,Light Purple,522552986,lillà,ITA,Purple,533283807,보라색,KOR,Purple,556713214,パープル,JPN,Purple,Bright Lavendar,Purple,Medium Orchid,333.9451396,78.21243466
192,237,112,192237112,522090207,Verde Nilo,MEX,Nile Green,522361503,Зелёный,RUS,Green,556765525,verde,PRT,Green,522478900,lime,AUT,Lime,526788731,vert,FRA,Green,522169798,绿色,IDN,Green,556682321,verde,ITA,Green,556889782,연녹색,KOR,Pale green,539766948,ペイルグリーン,JPN,Pale Green,Light Sage Green,Lime,Greeny Yellow,339.2544957,493.445538
194,109,233,194109233,522083165,Lila,DOM,Lilac,522409593,светло-фиолетовый,RUS,Light Purple,522187789,lilas,PRT,Violet,522447234,lavendel,AUT,Lavender,556831317,violet,FRA,Purple,522178104,紫色,IDN,Purple,522496705,violetto,ITA,Purple,557055670,보라색,KOR,Purple,546041131,明るい紫,JPN,Bright purple,Purple Sherbet,Lilac,Light Purple,370.654916,103.2525464
194,250,136,194250136,522067211,Verde Muy Claro,VEN,Very Light Green,523034971,светло-зеленый,RUS,Light Green,556643877,verde,BRA,Green,522411876,blassgrün,DEU,Pale Green,527179639,vert pale,FRA,Pale Green,522186409,绿色,IDN,Green,522745098,verde chiarissimo,ITA,Green,537066488,밝은 연두색,KOR,Bright green,539902521,緑,JPN,Green,Light Yellow Green,Lime,Key Lime Pie,303.7968002,526.0916792
195,252,127,195252127,522064822,Verde Claro,PRI,Light Green,522680684,светло зеленый,RUS,Light Green,522143325,verde capim,BRA,Neon Green,522538620,grün,DEU,Green,527490479,vert,VEN,Green,522120227,粉綠色,TWN,Pale Green,522396439,verde fosforescente,ITA,Grass Green,539663885,연두색,KOR,Green,533780450,黄緑,JPN,Yellow-green,Pale Light Green,Mint,Luscious Lime,325.4100404,529.8351595
196,234,115,196234115,522084167,verde claro,DOM,Light Green,522510646,светло зеленый,RUS,Light Green,556635046,verde,BRA,Green,522385295,gelb,DEU,Yellow,522397790,vert claire,FRA,Light Green:,522124135,黃綠色,TWN,Yellow-Green,556764944,verde chiaro,ITA,Light Green,537404215,연한연두색,KOR,Green light,544103143,若葉色,JPN,Lettuce green,Pale Yellow-Green,Lime,Greeny Yellow,335.58349,476.2428103
196,251,118,196251118,522062906,verde claro,ARG,Light Green,522537794,салатовый,RUS,Green,556765517,verde,PRT,Green,522582417,grün,DEU,Green,523819869,vert secondaire,FRA,Green Secondary,556698925,绿色,CHN,Green,522484469,giallo,ITA,Green,539885556,연두색,KOR,Green,540618123,みどり,JPN,Green,Light Lime Green,Lime,Light Green,337.8100127,527.7252722
196,254,121,196254121,522111578,verde,COL,Green,522935283,жёлто-зелёный,UKR,Yellow-Green,556763981,verde,PRT,Green,522287617,grün,DEU,Green,527338361,vert pale,CHE,Pale Green,522147470,嫩綠,IDN,Light Green,556689474,verde,ITA,Green,533287108,연두색,KOR,Green,546918950,薄緑,JPN,Light green,Pale Green-Yellow,Mint,Light Green,317.7919405,530.9661652
197,114,249,197114249,522070124,morado,DOM,Purple,522688376,бледный фиолет,RUS,A Pale Violet,522145486,Roxo Claro,PRT,Purple,522197544,Violett,DEU,Violet,523215813,mauve clair,FRA,Light Purple,522199785,紫色,IDN,Purple,556667467,viola,ITA,Violet,535369533,연보라,KOR,Purple,544118906,藤紫,JPN,Purple wisteria,Bright Lavender,Lilac,Medium Orchid,345.8071567,79.58102344
198,129,247,198129247,522115035,morado pastel,MEX,Pastel Purple,523074228,светло-фиолетовый,RUS,Light Purple,556812274,verde claro,PRT,Light Green,522432996,lavendel,AUT,Lavender,522401944,violet claire,FRA,Bright Purple,522232536,紫色,IDN,Purple,522672623,blu,ITA,Purple,536788960,보라색,KOR,Purple,544152557,薄紫,JPN,Pale purple,Very Light Violet,Purple,Easter Purple,339.177627,81.79751721
201,111,223,201111223,522166279,fucsia,VEN,Fuchsia,522649841,светло-фиолетовый,UKR,Light Purple,556653797,verde,BRA,Green,522183480,hellviolett,DEU,Light Purple,522399362,violet,FRA,Purple,522159851,紫色,HKG,Purple,556796078,Magenta chiaro,ITA,Magenta,557049250,보라색,KOR,Purple,546046465,明るい紫,JPN,Bright purple,Bright Lavender Pink,Pink,Easter Purple,362.9011142,131.7571106
201,117,230,201117230,522081136,lila,MEX,Lilac,522881791,фиолетовый,UKR,Violet,556764799,verde,PRT,Green,522437207,helles violett,DEU,Bright Purple,523205605,violet clair mauve,FRA,Light Purple Purple,522163031,紫色,HKG,Purple,556707744,lilla,ITA,Lilac,534794205,보라색,KOR,Purple,560166485,紫,JPN,Purple,Lightisit Purple,Petal,Light Violet,370.4310842,109.9959963
202,100,244,202100244,522062211,morado claro,DOM,Light Purple,522956830,светло фиолетовый,UKR,Light Purple,556642272,verde,BRA,Green,522328748,lila,DEU,Purple,523392663,violet,FRA,Purple,522329359,兰花,IDN,Orchid,522507518,lilla,ITA,Purple Dark,557409897,밝은 보라색,KOR,Bright purple,539899495,紫,JPN,Purple,Powdered Lavender,Purple,Bright Purple,368.7584243,94.52227843
